antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'another', 'place'})",frozenset({'back'}),0.1604401228249744,0.406345957011259,0.11514841351074719,0.7177033492822966,1.7662372096947199,1.0,0.04995421825842902,2.1029439827906247,0.5167286396423855,0.2549575070821529,0.5244761590496617,0.5005393320718787
"frozenset({'another', 'right'})",frozenset({'back'}),0.1461105424769703,0.406345957011259,0.10670419651995906,0.7302977232924694,1.797231424828067,1.0,0.04733276830772036,2.201145834717995,0.5194918682973909,0.23938002296211253,0.5456911649254184,0.4964460908653783
"frozenset({'another', 'still'})",frozenset({'back'}),0.13689866939611053,0.406345957011259,0.10184237461617196,0.7439252336448599,1.8307681442595165,1.0,0.046214153786841475,2.3182840364888797,0.5257565622360245,0.23072463768115944,0.5686464711569449,0.4972774782833871
"frozenset({'another', 'take'})",frozenset({'back'}),0.1937052200614125,0.406345957011259,0.13689866939611053,0.7067371202113606,1.7392497895377816,1.0,0.05818733637217935,2.0243068042453913,0.5271514457656223,0.2955801104972375,0.506003735252585,0.521819441717771
"frozenset({'another', 'back'})",frozenset({'take'}),0.17604912998976457,0.4728761514841351,0.13689866939611053,0.7776162790697675,1.6444396204570626,1.0,0.053649234334420426,2.3703346913654584,0.47562314970685554,0.2673663168415792,0.5781186498080833,0.5335592217859659
"frozenset({'another', 'us'})",frozenset({'back'}),0.14329580348004095,0.406345957011259,0.10056294779938588,0.7017857142857142,1.7270645915797047,1.0,0.042335277398591345,1.9906961920580535,0.4913981534682511,0.2239316239316239,0.4976631773399014,0.4746334112990284
"frozenset({'another', 'want'})",frozenset({'back'}),0.14943705220061412,0.406345957011259,0.10747185261003071,0.7191780821917809,1.7698664642351887,1.0,0.046748710620630705,2.113987567716005,0.5114090883043952,0.23972602739726032,0.5269603212092585,0.49183085469790555
"frozenset({'another', 'way'})",frozenset({'back'}),0.1811668372569089,0.406345957011259,0.13024564994882293,0.7189265536723164,1.7692474633195292,1.0,0.05662923808496127,2.1120957911358222,0.5309847740667977,0.2848349188584219,0.5265366257549191,0.5197277604633622
"frozenset({'another', 'back'})",frozenset({'way'}),0.17604912998976457,0.40736949846468784,0.13024564994882293,0.7398255813953489,1.8161045050835574,1.0,0.05852860415974789,2.2778200282474574,0.5453855446680252,0.28740824392998304,0.5609837530626182,0.5297745997429006
"frozenset({'another', 'back'})",frozenset({'well'}),0.17604912998976457,0.4936028659160696,0.13561924257932445,0.7703488372093023,1.5606652440715154,1.0,0.048720887474345984,2.2050710648717975,0.43600609398804646,0.25395304264494484,0.5464998766113962,0.5225512978166781
"frozenset({'another', 'would'})",frozenset({'back'}),0.15097236438075742,0.406345957011259,0.10747185261003071,0.711864406779661,1.7518678222260171,1.0,0.04612484272347933,2.060328737431513,0.5054967134533138,0.23890784982935154,0.5146405610753945,0.4881740169918456
"frozenset({'another', 'best'})",frozenset({'day'}),0.14994882292732856,0.5255885363357216,0.11105424769703173,0.7406143344709898,1.4091143228396439,1.0,0.03224286532939283,1.8289810375478106,0.34154928600559886,0.19673617407071625,0.45324747524952974,0.475954684275417
"frozenset({'another', 'best'})",frozenset({'even'}),0.14994882292732856,0.45445240532241554,0.1138689866939611,0.7593856655290102,1.6709905297789256,1.0,0.04572438343937167,2.2673112800075494,0.47238633826921655,0.23213354199269695,0.5589489591404183,0.5049743642960367
"frozenset({'another', 'best'})",frozenset({'take'}),0.14994882292732856,0.4728761514841351,0.11284544524053224,0.7525597269624573,1.5914520632950668,1.0,0.041938222935081065,2.1303074153813575,0.4372007683265961,0.22127446061214245,0.5305841810530502,0.4955980452994105
"frozenset({'another', 'best'})",frozenset({'way'}),0.14994882292732856,0.40736949846468784,0.10977482088024565,0.7320819112627986,1.7970955459893323,1.0,0.04869024408896953,2.211983910189127,0.52178806543647,0.2452830188679245,0.547917145602339,0.5007771365359219
"frozenset({'another', 'best'})",frozenset({'well'}),0.14994882292732856,0.4936028659160696,0.11514841351074719,0.7679180887372014,1.5557407417236822,1.0,0.04113324477307656,2.1819758865675234,0.4202327914910696,0.2179176755447942,0.5416997932213152,0.5005997908693782
"frozenset({'another', 'check'})",frozenset({'day'}),0.14969293756397134,0.5255885363357216,0.1154042988741044,0.770940170940171,1.466813139257151,1.0,0.036727406920062156,2.0711246734597233,0.37427644322677467,0.2061243144424132,0.5171705437077606,0.4952558693065022
"frozenset({'another', 'check'})",frozenset({'even'}),0.14969293756397134,0.45445240532241554,0.11668372569089049,0.7794871794871795,1.7152229152229153,1.0,0.04865541015516554,2.473994906096023,0.4903939053170091,0.2393700787401575,0.5957954490787511,0.5181219681219682
"frozenset({'another', 'check'})",frozenset({'find'}),0.14969293756397134,0.36821903787103377,0.10516888433981576,0.7025641025641026,1.9080059157890987,1.0,0.05004909489392151,2.1240911657784216,0.559671477931954,0.25480471171729696,0.5292104142650923,0.49408955649400405
"frozenset({'another', 'check'})",frozenset({'take'}),0.14969293756397134,0.4728761514841351,0.11463664278403275,0.7658119658119658,1.6194768194768194,1.0,0.04385042256442706,2.250857309356065,0.4498570568763165,0.22569269521410582,0.5557248361131856,0.5041181041181041
"frozenset({'another', 'check'})",frozenset({'way'}),0.14969293756397134,0.40736949846468784,0.1056806550665302,0.705982905982906,1.7330283898123093,1.0,0.04470031816738936,2.015632810454405,0.497438427162946,0.23412698412698416,0.5038778914426584,0.4827025082678349
"frozenset({'another', 'check'})",frozenset({'well'}),0.14969293756397134,0.4936028659160696,0.11949846468781986,0.7982905982905983,1.6172730213165674,1.0,0.045609601698848326,2.51052816473813,0.44886750640046236,0.2281387396189546,0.6016774422029603,0.5201924738472172
"frozenset({'another', 'city'})",frozenset({'day'}),0.1571136131013306,0.5255885363357216,0.11591606960081884,0.7377850162866451,1.4037311799650483,1.0,0.03333895565247365,1.8092462030426526,0.34122379173586087,0.20451467268623025,0.4472836265632195,0.479165146896974
"frozenset({'another', 'city'})",frozenset({'even'}),0.1571136131013306,0.45445240532241554,0.11284544524053224,0.7182410423452769,1.5804538251606657,1.0,0.04144478585773717,1.9362209429597508,0.4357293615685498,0.2262698819907645,0.4835300157060703,0.48327592657804386
"frozenset({'another', 'city'})",frozenset({'take'}),0.1571136131013306,0.4728761514841351,0.11847492323439099,0.754071661237785,1.5946493788513334,1.0,0.04417964252526639,2.1434042582035833,0.4424118201691406,0.23161580790395198,0.5334524524841087,0.5023063933894553
"frozenset({'another', 'city'})",frozenset({'well'}),0.1571136131013306,0.4936028659160696,0.12154554759467759,0.7736156351791532,1.567283515956522,1.0,0.04399381789343226,2.236890937608154,0.4294212763237785,0.22969052224371372,0.5529509359677265,0.5099286055626197
"frozenset({'another', 'day'})",frozenset({'even'}),0.1937052200614125,0.45445240532241554,0.14483111566018425,0.7476882430647293,1.6452509312482895,1.0,0.056801312479767524,2.1621964878059243,0.4864101698602609,0.2877478393492629,0.5375073423531715,0.5331909683792115
"frozenset({'another', 'even'})",frozenset({'day'}),0.19319344933469806,0.5255885363357216,0.14483111566018425,0.7496688741721854,1.4263417528066704,1.0,0.04329085339471092,1.8951357410927525,0.3704800745041742,0.2523406152474365,0.47233331190124095,0.5126143786635027
"frozenset({'another', 'experience'})",frozenset({'day'}),0.15097236438075742,0.5255885363357216,0.10823950870010235,0.7169491525423728,1.3640882610202498,1.0,0.028890164678076827,1.676064452466612,0.31437092896828955,0.1904547501125619,0.4033642330828441,0.46144439126631787
"frozenset({'another', 'find'})",frozenset({'day'}),0.16786079836233367,0.5255885363357216,0.12589559877175024,0.75,1.4269717624148004,1.0,0.037669887452345605,1.8976458546571138,0.3595735957359574,0.2218214607754734,0.4730312837108954,0.49476630963972734
"frozenset({'another', 'food'})",frozenset({'day'}),0.15276356192425794,0.5255885363357216,0.11514841351074719,0.7537688442211055,1.4341424747887441,1.0,0.034857636593545085,1.9266914544732936,0.35730192288331825,0.2044525215810995,0.48097553571525364,0.48642677848835214
"frozenset({'another', 'great'})",frozenset({'day'}),0.13613101330603888,0.5255885363357216,0.10823950870010235,0.7951127819548872,1.5128046503796004,1.0,0.036690608666682736,2.315476134581616,0.3923929727852286,0.1955617198335645,0.5681233828908842,0.500526205972575
"frozenset({'another', 'know'})",frozenset({'day'}),0.13689866939611053,0.5255885363357216,0.10030706243602866,0.7327102803738318,1.3940758401659858,1.0,0.028354691161819087,1.7748960353873355,0.32751532276118284,0.17842512517068734,0.43658671828529383,0.46177870396491005
"frozenset({'another', 'little'})",frozenset({'day'}),0.1555783009211873,0.5255885363357216,0.12436028659160696,0.799342105263158,1.5208514836263007,1.0,0.04259011512484169,2.3642800812121427,0.4055717670532487,0.22334558823529413,0.5770382671890083,0.5179767975196023
"frozenset({'another', 'located'})",frozenset({'day'}),0.14124872057318322,0.5255885363357216,0.1072159672466735,0.7590579710144928,1.4442057208980712,1.0,0.03297725894132081,1.9689859243810657,0.3581687484532388,0.19158664837677186,0.49212435314166014,0.48152509066790855
